trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6552244,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049663,335,0,0
6552245,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049664,335,0,0
6552246,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049657,335,0,0
6552247,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049658,335,0,0
6552248,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049659,335,0,0
6552249,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049660,335,0,0
6552250,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049661,335,0,0
6552251,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049662,335,0,0
6552252,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049663,335,0,0
6552253,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049664,335,0,0
6552254,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049657,335,0,0
6552255,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049658,335,0,0
6552256,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049659,335,0,0
6552257,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049660,335,0,0
6552258,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049661,335,0,0
6552259,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049662,335,0,0
6552260,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049663,335,0,0
6552261,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049664,335,0,0
6552262,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049657,335,0,0
6552263,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049658,335,0,0
6552264,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049659,335,0,0
6552265,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049660,335,0,0
6552266,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049661,335,0,0
6552267,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049662,335,0,0
6552268,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049663,335,0,0
6552269,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049664,335,0,0
6552270,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049657,335,0,0
6552271,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049658,335,0,0
6552272,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049659,335,0,0
6552273,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049660,335,0,0
6552274,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049661,335,0,0
6552275,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049662,335,0,0
6552276,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049663,335,0,0
6552277,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049664,335,0,0
6552278,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049657,335,0,0
6552279,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049658,335,0,0
6552280,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049659,335,0,0
6552281,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049660,335,0,0
6552282,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049661,335,0,0
6552283,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049662,335,0,0
6552284,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049663,335,0,0
6552285,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049664,335,0,0
6552286,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049657,335,0,0
6552287,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049658,335,0,0
6552288,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049659,335,0,0
6552289,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049660,335,0,0
6552290,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049661,335,0,0
6552291,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049662,335,0,0
6552292,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049663,335,0,0
6552293,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049664,335,0,0
6552294,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049657,335,0,0
6552295,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049658,335,0,0
6552296,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049659,335,0,0
6552297,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049660,335,0,0
6552298,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049661,335,0,0
6552299,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049662,335,0,0
6552300,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049663,335,0,0
6552301,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049664,335,0,0
6552302,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049657,335,0,0
6552303,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049658,335,0,0
6552304,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049659,335,0,0
6552305,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049660,335,0,0
6552306,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049661,335,0,0
6552307,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049662,335,0,0
6552308,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049663,335,0,0
6552309,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049664,335,0,0
6552310,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049657,335,0,0
6552311,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049658,335,0,0
6552312,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049659,335,0,0
6552313,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049660,335,0,0
6552314,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049661,335,0,0
6552315,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049662,335,0,0
6552316,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049663,335,0,0
6552329,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049664,335,0,0
6552330,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049658,335,0,0
6552331,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049660,335,0,0
6552332,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049661,335,0,0
6552333,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049663,335,0,0
6552334,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049664,335,0,0
6552335,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049658,335,0,0
6552336,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049660,335,0,0
6552337,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049661,335,0,0
6552338,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049663,335,0,0
6552339,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049664,335,0,0
6552340,15788,2,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1049658,335,0,0
6550403,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6550404,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6550405,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6550406,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6550488,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6550407,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6550408,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6550409,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6550410,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6550411,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6550412,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6550413,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6550414,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6550415,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6550416,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6550417,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6550418,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6550419,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6550420,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6550421,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6550422,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6550423,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6550424,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6550425,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6550426,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6550427,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6550428,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6550429,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6550430,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6550431,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6550432,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6550433,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6550434,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6550435,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6550436,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6550437,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6550439,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6553292,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6553293,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6553294,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6553295,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6553296,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6553297,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6553298,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6553299,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6553300,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6553301,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6553302,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6553303,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6553304,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6553305,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6553306,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6553307,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6553308,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6553309,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6553310,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6553311,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6553312,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6553313,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6553314,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6553315,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6553316,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6553317,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6553318,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6553319,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6553320,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6553321,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6553322,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6553323,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6553324,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6553325,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6553326,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6553327,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6553328,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6553329,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6553330,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6553331,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6553332,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6553333,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049571,336,0,0
6553334,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049570,336,0,0
6553335,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049573,336,0,0
6553336,15789,2,GREEN EASTBOUND TO CANDLER PARK STATION,,0,1049572,336,0,0
6553337,15789,2,,,0,1049570,337,0,0
6550476,15789,2,,,0,1049570,337,0,0
6550477,15789,2,,,0,1049570,337,0,0
6550478,15789,2,,,0,1049570,337,0,0
6550479,15789,2,,,0,1049570,337,0,0
6550480,15789,2,,,0,1049570,337,0,0
6550481,15789,2,,,0,1049570,337,0,0
6550482,15789,2,,,0,1049570,337,0,0
6550483,15789,2,,,0,1049570,337,0,0
6550484,15789,2,,,0,1049570,337,0,0
6550485,15789,2,,,0,1049570,337,0,0
6550486,15789,2,,,0,1049570,337,0,0
6550487,15789,2,,,0,1049570,337,0,0
6550528,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6550493,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6550530,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6550494,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6550495,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6550496,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6550497,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6550498,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6550499,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6550500,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6550501,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6550502,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6550503,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6550504,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6550505,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6550506,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6550507,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6550508,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6550509,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6550510,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6550511,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6550512,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6550513,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6550514,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6550515,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6550516,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6550517,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6550518,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6550519,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6550520,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6550521,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6550522,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6550523,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6550524,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6550525,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6550526,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6550527,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6553339,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6553340,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6553341,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6553342,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6553343,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6553344,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6553345,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6553346,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6553347,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6553348,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6553349,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6553350,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6553351,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6553352,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6553353,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6553354,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6553355,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6553356,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6553357,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6553358,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6553359,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6553360,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6553361,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6553362,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6553363,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6553364,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6553365,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6553366,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6553367,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6553368,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6553369,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6553370,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6553371,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6553372,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6553373,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6553374,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6553375,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6553376,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6553377,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6553378,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6553379,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6553380,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049573,338,0,0
6553381,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049572,338,0,0
6553382,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049571,338,0,0
6553383,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,338,0,0
6553385,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,341,0,0
6553386,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,341,0,0
6553387,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,341,0,0
6553388,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,341,0,0
6553389,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,341,0,0
6553390,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,341,0,0
6553391,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,341,0,0
6553392,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,341,0,0
6553393,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,341,0,0
6553394,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,341,0,0
6553395,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,341,0,0
6553396,15789,2,GREEN WESTBOUND TO BANKHEAD STATION,,1,1049570,341,0,0
6552341,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049665,342,0,0
6552342,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049666,342,0,0
6552343,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049667,342,0,0
6552344,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049668,342,0,0
6552345,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049669,342,0,0
6552346,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049670,342,0,0
6552347,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049671,342,0,0
6552348,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049672,342,0,0
6552349,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049673,342,0,0
6552350,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049665,342,0,0
6552351,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049666,342,0,0
6552352,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049667,342,0,0
6552353,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049668,342,0,0
6552354,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049669,342,0,0
6552355,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049670,342,0,0
6552356,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049671,342,0,0
6552357,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049672,342,0,0
6552358,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049673,342,0,0
6552359,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049665,342,0,0
6552360,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049666,342,0,0
6552361,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049667,342,0,0
6552362,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049668,342,0,0
6552363,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049669,342,0,0
6552364,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049670,342,0,0
6552365,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049671,342,0,0
6552366,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049672,342,0,0
6552367,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049673,342,0,0
6552368,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049665,342,0,0
6552369,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049666,342,0,0
6552370,15790,2,RED NORTHBOUND TO NORTH SPRINGS STATION,,0,1049667,342,0,0
